Adj.Close
25.672241
25.91644
25.603364
25.941487
24.759165
24.658004
24.910907
24.152199
24.348197
23.791813
23.943553
23.583167
22.830783
22.735943
23.19749
22.60317
22.293363
23.014138
23.956199
23.61478
24.335554
24.202778
24.126908
23.222781
23.014138
23.393491
22.995169
23.311297
23.715941
24.449358
23.924586
23.949877
22.691686
21.724334
21.793883
22.116332
22.445106
22.489364
22.25543
22.735943
22.021495
22.166914
22.046784
22.413494
22.141623
22.135299
21.907689
22.818137
22.3313
22.445106
22.147945
22.628461
23.437749
22.792847
23.298651
24.044714
24.025747
23.874005
23.81078
23.81078
24.215424
24.961487
24.480973
24.664325
24.32923
24.664325
24.7857
24.396027
24.402416
23.827489
23.76361
23.846655
24.02552
23.999968
23.961638
24.012744
24.153282
24.613221
24.68988
24.645164
24.466296
24.651551
24.728207
25.513939
25.635314
25.456446
25.271194
24.798476
24.824029
24.651551
24.98373
25.07955
25.303134
25.462835
25.596984
25.878058
25.149819
24.843192
25.028447
24.613221
24.804865
25.239252
25.68003
25.488388
25.137043
24.772923
24.594058
25.207312
24.408803
23.993581
23.776386
23.086474
23.246175
23.43143
23.105637
22.79901
22.517936
22.454057
21.994115
21.962175
21.891906
22.019668
21.380861
20.927306
21.521397
21.272263
21.010352
20.812323
20.876203
21.315975
20.772728
21.193098
21.070222
20.934408
20.662786
20.643384
20.533441
20.772728
20.585179
20.578712
21.380649
20.501105
20.307088
19.809111
19.854383
19.990194
19.925522
19.686235
19.51162
20.080735
19.964326
19.60216
20.028997
20.591646
20.468769
20.242415
20.126006
20.475236
20.307088
19.919054
19.847916
19.893186
20.158342
19.737973
19.802645
20.177744
20.843868
20.688654
20.856802
20.966744
20.423498
20.37176
21.050819
21.050819
20.404096
20.410563
20.39763
19.375807
19.324069
18.625609
18.806692
19.679768
18.890765
18.593273
18.742019
19.446947
19.401677
17.946551
18.056494
18.166437
18.088829
18.185839
17.370968
16.646638
16.24591
15.109419
14.728399
17.126198
17.526927
16.173649
16.72547
16.613793
17.730575
16.902842
15.621826
16.594084
16.213064
16.022554
18.137873
17.671451
17.802838
17.586051
18.269259
19.234948
17.835684
17.073644
17.737145
18.045902
17.953932
17.198461
18.83422
18.16415
17.586051
17.454664
16.574376
16.101386
16.548099
17.697729
17.927655
18.650279
18.761957
17.710867
18.420354
19.103562
18.505754
18.492615
19.6948
19.156116
18.44663
18.35466
18.512324
17.822545
18.54517
18.472908
18.210135
18.472908
18.479476
18.210135
18.282398
18.35466
18.302106
18.54517
18.722542
19.326918
18.676557
18.591155
18.137874
18.117877
17.784583
17.291307
17.324636
16.938015
16.744705
16.818029
16.678046
17.191319
17.004674
17.411293
17.884571
17.284641
17.271309
16.471402
16.411411
16.771368
16.911352
16.438073
16.764702
17.384629
17.257977
16.371414
16.291424
16.191436
16.124777
15.478186
15.304872
15.458189
15.718158
15.118228
15.498184
15.804814
16.058118
15.84481
15.358201
15.111562
15.331537
15.038237
15.051569
14.478303
15.344869
15.564843
16.231431
16.178104
16.238097
16.911352
17.131326
17.064667
16.884688
17.944564
17.551276
17.451288
17.564608
17.331302
16.771368
16.798032
17.277975
17.691261
17.884571
17.72459
17.284522
17.189737
17.670428
17.616266
17.115265
17.23036
17.595954
17.568874
17.122036
17.115265
17.426698
17.264211
17.034021
17.135575
17.365765
17.277752
17.345455
17.609495
18.069875
17.941239
18.069875
17.23036
17.094954
17.169427
17.419927
17.088184
16.912156
16.844453
16.648116
16.702278
16.336682
16.02525
16.03202
16.593954
16.296061
16.675196
16.783522
16.681967
16.817373
16.560101
16.4924
16.627804
16.51948
16.390844
16.438237
16.783522
16.932467
16.675196
16.397615
16.343453
16.336682
16.275751
16.350223
16.695507
16.688737
16.824143
16.803832
17.074643
16.817373
16.973089
16.648116
16.790291
16.472088
16.210408
16.100226
16.141544
16.368793
16.148431
16.506519
16.327474
16.513405
16.816404
16.919699
17.10563
17.546354
17.525696
17.718512
17.5739
17.870012
18.138578
18.062828
18.062828
18.090374
17.718512
17.594558
17.642763
17.615217
17.463719
17.663422
17.546354
17.525696
17.229584
17.284674
17.47749
17.587673
17.904443
18.000851
18.111032
18.255646
18.193669
18.049055
17.938874
17.463719
17.470605
17.319105
17.567013
17.732285
17.863126
18.290077
18.35894
18.269419
18.386486
18.276305
18.159238
18.627507
18.503554
18.248759
18.682597
18.613735
18.56553
18.889188
18.730803
18.599962
18.324509
18.262532
18.427804
18.69637
18.304825
18.137019
17.941245
17.899294
18.109051
18.060107
18.116043
17.969213
18.17897
18.171978
18.137019
18.248889
17.990188
17.696528
17.899294
18.234905
18.339784
17.948237
17.892302
17.731488
17.850351
18.137019
18.130027
18.416695
18.430679
18.486614
18.381736
18.353768
18.381736
18.374744
18.395719
18.255881
18.192954
18.72434
18.948081
18.934096
18.871169
18.83621
19.004016
19.122878
19.241741
19.297676
19.556376
19.304668
19.269708
19.409547
19.584344
19.612311
19.297676
19.241741
19.031983
19.101902
19.255725
19.507433
19.605321
19.647272
19.808085
19.815077
19.801093
19.598329
19.982883
19.884997
19.59403
19.374031
19.232098
19.13984
19.132743
18.905648
18.586297
18.302429
18.593394
18.330815
18.217267
18.018559
18.153397
17.975979
18.181784
18.125011
17.99727
18.011462
18.231461
18.153397
17.763078
17.912108
17.727594
17.926302
17.826949
17.876625
17.791464
17.968882
18.025656
17.912108
17.812755
17.755981
17.621143
17.677917
17.578563
17.606949
17.741787
17.656626
17.663723
17.7134
17.734691
17.940496
18.139203
18.110817
18.167591
18.181784
18.295332
18.345008
18.380492
18.494039
18.62178
18.735327
18.841778
18.635974
18.557909
18.62178
18.813392
18.415976
18.337912
18.529523
18.671457
18.671457
18.498373
18.765212
19.068109
19.024837
18.895025
18.923872
18.923872
18.700305
19.024837
19.226769
18.99599
18.945508
18.931084
18.945508
18.714729
18.685881
18.851753
18.794058
18.95272
18.678669
18.584915
18.130569
18.101722
18.512797
18.491161
18.620974
18.563279
18.318077
18.584915
18.455102
18.440678
18.000755
17.921426
17.618529
17.539198
17.402173
17.762765
17.524774
17.54641
17.870943
17.885366
17.431021
17.539198
18.007967
17.957485
18.346925
18.238747
18.152205
18.419043
18.404619
18.440678
18.339713
18.346925
18.28923
18.346925
18.065662
17.878155
17.993545
17.640163
17.445445
17.553622
17.517563
17.604105
17.8536
18.029715
18.220505
18.227844
18.308563
18.3159
18.345253
18.117772
18.257195
18.191154
18.286548
18.719497
18.741511
19.04971
19.189135
19.225826
19.09374
19.035035
19.512011
19.585393
19.548701
19.622083
19.475321
19.71014
19.820212
19.482658
19.563378
19.607406
19.55604
19.790859
20.018341
19.790859
19.409278
19.43863
19.607406
19.732154
19.592731
19.768845
19.541363
19.834888
20.069707
20.106397
20.13575
20.011002
20.099059
20.407259
20.421936
20.495317
20.495317
20.554022
20.627403
20.671431
20.942942
20.994308
20.979632
20.920927
20.972293
21.185099
21.221789
21.067688
20.98697
21.141069
21.177761
21.544666
21.306439
21.030988
21.008654
21.0831
21.135212
21.194769
21.217103
21.090545
21.306439
21.001209
21.298994
21.097989
21.060767
21.112879
21.075655
21.105434
21.217103
21.231992
21.380883
21.544666
21.634
21.916895
21.790337
21.723336
21.723336
21.626555
21.462774
21.187324
21.313882
21.023543
20.815094
21.172436
21.0831
21.060767
20.867207
20.949097
20.792761
20.621536
20.688537
21.053322
21.254325
21.209658
21.06821
21.246882
21.313882
21.45533
21.507442
21.425552
21.842449
21.686112
21.760558
21.745669
21.686112
21.641445
21.686112
21.738225
21.775448
21.760558
21.820115
21.835004
21.872227
22.088121
22.244457
22.318903
22.016786
21.790199
21.404999
21.080223
21.178412
21.208623
21.472975
21.397446
21.397446
21.321916
21.397446
21.51074
21.722222
21.699563
21.246387
20.763
20.785659
21.050012
20.898953
21.140646
21.12554
21.117987
21.080223
21.12554
21.329469
21.503186
21.495633
21.329469
21.374787
21.525846
21.578716
21.299258
21.170859
21.087776
21.246387
21.43521
21.208623
21.276599
21.246387
21.087776
21.07267
21.488082
21.744881
21.608928
21.495633
21.291705
21.004693
20.642153
20.951823
21.102882
21.344576
21.223729
21.25394
21.556058
21.790199
22.175398
22.696549
23.195042
23.119514
23.127067
23.240361
23.187491
23.340694
23.394317
23.524539
23.486239
23.340694
23.118549
23.202811
23.478578
23.218131
23.218131
23.080247
23.50156
23.401976
23.700726
24.068416
24.030115
23.83861
23.90755
24.405466
24.351845
23.915211
23.945852
24.014795
24.275242
24.037774
24.23694
24.060755
23.792647
23.83861
23.899892
24.053095
23.991813
23.807968
23.86925
23.746687
23.830949
23.968834
24.175659
23.87691
23.723705
23.478578
23.256433
23.218131
23.241112
23.233452
23.241112
23.401976
23.585823
23.248772
23.310054
23.570502
23.716045
23.830949
23.654763
23.5322
23.317715
23.562841
23.762007
23.945852
24.060755
24.267582
24.22928
24.252577
24.252577
24.182685
23.918648
23.895352
23.93418
23.747801
23.538124
23.390575
23.553656
23.475998
23.514828
23.54589
23.227493
23.250791
23.266321
22.722716
22.722716
22.924627
22.66059
22.909095
22.349959
22.466445
21.511253
22.404319
21.651036
22.085921
21.915073
22.373255
22.357724
22.652824
22.101452
21.73646
22.093687
22.505274
22.854735
22.5674
22.551869
22.722716
23.002285
22.116984
21.953903
21.783054
21.612207
21.845181
21.713162
21.387
21.651036
21.837416
21.946137
22.16358
22.474211
22.194642
22.404319
21.977199
21.550081
21.627739
22.008263
22.264534
22.171344
22.396553
22.148048
21.868479
21.984965
22.324045
22.402901
22.426558
23.002204
22.686782
22.860264
22.947005
23.002204
22.883921
23.033746
22.93912
22.860264
22.970661
22.773522
22.402901
22.67101
23.238771
23.451681
23.112602
22.631583
22.931234
23.215115
22.994318
23.215115
23.230885
22.797179
22.994318
23.199343
23.017976
23.065289
22.694667
22.560613
22.584268
22.363473
22.142677
21.724741
21.614344
22.040165
22.126905
22.852378
22.74198
22.836606
22.986433
23.002204
23.183572
22.757752
22.891807
22.876035
22.899692
22.718323
22.702553
22.749866
22.663124
22.962777
23.104716
23.388597
23.554194
23.688249
23.617279
23.790761
23.84596
